"Id","LotFrontage","LotArea","GarageArea","GrLivArea","TotalBsmtSF","SalePrice","lotfrontage_normmean","garagearea_normmean","grlivarea_normmean","totalbsmtsf_normmean","saleprice_normmean"
102,77,9206,476,1732,741,178000,0.023801512438264918,0.002129663620379852,0.04079432957231782,-0.05178878102369796,-0.0040566530904193295
103,64,7018,410,1535,0,118964,-0.020719035506940563,-0.044414765152539754,0.003680539067419558,-0.1730653767683788,-0.08603971099904313
105,NULL,7758,240,1818,1040,169500,1,-0.16430193017369632,0.056996288879024685,-0.002852610810932,-0.01586056921318006
106,75,9375,648,1992,1053,250000,0.016952197369771764,0.12342726587707943,0.08977699724375716,-0.000724951236463915,0.09592945994943625
107,60,10800,273,1047,641,100000,-0.03441766564392686,-0.1410297157872365,-0.0882561602543589,-0.06815539313499092,-0.11237494221692954
108,50,6000,250,789,789,115000,-0.06866424098639262,-0.1572497439959812,-0.13686203817447945,-0.043932807210277335,-0.09154450200029296
109,85,8500,0,1517,793,115000,0.051198772712237516,-0.33355439843885853,0.0002894313055506808,-0.04327814272582562,-0.09154450200029296
111,75,9525,325,1855,994,136900,0.016952197369771764,-0.10435834766311804,0.06396689927842182,-0.010381252382126763,-0.06113205928400355
113,77,9965,792,2696,1264,383970,0.023801512438264918,0.22497874683617675,0.22240698970796213,0.03380860031836424,0.28197306500428976
114,NULL,21000,450,2259,1809,217000,1,-0.016206020441679386,0.14007842904481219,0.12300663632491088,0.050102491472835776
116,34,3230,440,1458,729,176000,-0.12345876153433782,-0.023258206619394477,-0.010825866358352861,-0.053752774477053115,-0.006834045119304207
117,NULL,11616,288,1092,1092,139000,1,-0.13045143652066388,-0.0797783908496867,0.00565802748694034,-0.058215797653674434
118,74,8536,430,1125,1125,155000,0.01352753983552519,-0.03031039279710957,-0.07356135995292709,0.011059009483667018,-0.035996661422595416
119,90,12376,594,3222,1673,320000,0.0683220603834704,0.08534546051741794,0.3215026943047971,0.10074804385355245,0.19313818096040694
120,65,8461,390,1456,728,163990,-0.017294377972693988,-0.058519137507969936,-0.011202656109671624,-0.05391644059816604,-0.023512284252757892
122,50,6060,264,1123,732,100000,-0.06866424098639262,-0.1473766833471801,-0.07393814970424585,-0.053261776113714326,-0.11237494221692954
123,75,9464,288,1080,1080,136000,0.016952197369771764,-0.13045143652066388,-0.08203912935759929,0.0036940340335851847,-0.062381885697001746
124,55,7892,530,1199,1199,153900,-0.05154095331515974,0.04021146898004135,-0.05962013915413281,0.02317030244602381,-0.0375242270384821
940,NULL,24090,349,2403,1032,244400,1,-0.08743310083660182,0.16720729113976318,-0.0041619397798354375,0.08815276226855859
126,60,6780,0,754,520,84500,-0.03441766564392686,-0.33355439843885853,-0.14345585882255785,-0.08795899378965541,-0.13389973044078735
129,69,7590,453,1348,660,155000,-0.0035957478357076865,-0.01409036458836486,-0.03154930268088489,-0.06504573683384526,-0.035996661422595416
130,69,8973,750,1053,1008,150000,-0.0035957478357076865,0.19535956488977335,-0.0871257910004026,-0.008089926686545748,-0.042940141494807606
131,88,14200,487,2157,924,226000,0.06147274531497725,0.009887068415866453,0.1208621517275552,-0.021837880860031838,0.06260075560281772
133,75,7388,624,1327,1063,150750,0.016952197369771764,0.10650201905056321,-0.03550559506973191,0.0009117099746653813,-0.04189861948397578
136,80,10400,530,1682,1304,174000,0.03407548504100464,0.04021146898004135,0.03137458578934872,0.04035524516288142,-0.009611437148189083
138,82,11070,766,1959,1907,171000,0.04092480010949779,0.2066430627741175,0.08355996634699756,0.139045916193978,-0.013777525191516399
141,70,10500,0,864,864,115000,-0.0001710903014611113,-0.33355439843885853,-0.1227324225000258,-0.031657848126807615,-0.09154450200029296
142,78,11645,660,1734,1734,260000,0.027226169972511493,0.13188988929033754,0.04117111932363659,0.11073167724144116,0.10981642009386063
143,71,8520,720,1385,910,166000,0.003253567232785464,0.17420300635662808,-0.024578692281487752,-0.02412920655561285,-0.02072100526372859
145,70,9100,504,1728,1728,125000,-0.0001710903014611113,0.02187578491798211,0.040040750069680296,0.10974968051476358,-0.07765754185586857
146,24,2522,380,1709,970,130000,-0.15770533687680358,-0.06557132368568502,0.03646124743215204,-0.014309239288837074,-0.07071406178365638
147,51,6120,180,875,715,105000,-0.06523958345214605,-0.20661504723998686,-0.12066007886777261,-0.05604410017263413,-0.10543146214471734
149,63,7500,0,1080,1080,141000,-0.024143693041187138,-0.33355439843885853,-0.08203912935759929,0.0036940340335851847,-0.055438405624789557
150,NULL,6240,240,1344,896,115000,1,-0.16430193017369632,-0.03230288218352242,-0.026420532251193864,-0.09154450200029296
151,120,10356,440,969,969,122000,0.17106178641086767,-0.023258206619394477,-0.10295096055579069,-0.014472905409950004,-0.0818236298991959
152,107,13891,866,1710,1710,372402,0.12654123846566218,0.27716492455126845,0.03664964230781142,0.10680369033473085,0.2659086295092196
154,NULL,13500,564,1252,1602,235000,1,0.06418890198427266,-0.049635210744185566,0.08912774925453446,0.07509901973279967
155,84,11340,312,1200,1200,125000,0.04777411517799094,-0.11352618969414766,-0.05943174427847343,0.02333396856713674,-0.07765754185586857
156,60,9600,0,1096,572,79000,-0.03441766564392686,-0.33355439843885853,-0.07902481134704917,-0.07944835549178306,-0.14153755852022074
157,60,7200,625,1040,0,109500,-0.03441766564392686,0.10720723766833472,-0.08957492438397456,-0.1730653767683788,-0.09918233007972636
158,92,12003,680,1968,774,269500,0.07517137545196355,0.14599426164576773,0.085255520227932,-0.04638779902697128,0.1230090322310638
159,100,12552,678,1947,991,254900,0.10256863572593615,0.14458382441022471,0.08129922783908497,-0.010872250745465552,0.1027340704202042
163,95,12182,532,1541,1541,220000,0.08544534805470327,0.04162190621558436,0.0048109083213758504,0.07914411586664574,0.05426857951616309
164,55,5500,0,882,882,103200,-0.05154095331515974,-0.33355439843885853,-0.11934131473815693,-0.02871185794677488,-0.10793111497071373
165,40,5400,216,1616,1149,152000,-0.10291081632885837,-0.18122717700021254,0.018940523995829506,0.014986996390377328,-0.04016274946592273
166,62,10106,0,1355,644,127500,-0.027568350575433713,-0.33355439843885853,-0.030230538551269212,-0.06766439477165213,-0.07418580181976248
990,65,8125,614,1576,770,197000,-0.017294377972693988,0.09944983287284812,0.011404728969454223,-0.047042463511423,0.022328571183987005
168,86,10562,789,2161,1582,325624,0.0546234302464841,0.22286309098286222,0.12161573123019273,0.08585442683227586,0.2009482073456312
176,84,12615,576,2158,1202,243000,0.04777411517799094,0.07265152539753077,0.12105054660321458,0.023661300809362597,0.08620858784833918
178,NULL,13650,451,1920,1052,172500,1,-0.015500801823907878,0.07621256619628165,-0.0008886173575768446,-0.011694481169852741
180,60,8520,480,968,968,100000,-0.03441766564392686,0.004950538091465889,-0.10313935543145007,-0.014636571531062932,-0.11237494221692954
181,NULL,2117,440,1525,756,177000,1,-0.023258206619394477,0.0017965903108257374,-0.049333789207004014,-0.005445349104861768
182,54,7588,216,1802,793,200100,-0.054965610849406314,-0.18122717700021254,0.05398197086847457,-0.04327814272582562,0.026633528828758562
183,60,9060,252,1340,0,120000,-0.03441766564392686,-0.1558393067604382,-0.033056461686159944,-0.1730653767683788,-0.08460102192808076
184,63,11426,484,2082,1362,200000,-0.024143693041187138,0.007771412562551925,0.10673253605310155,0.04984788018743134,0.02649465922731432
186,90,22950,840,3608,1107,475000,0.0683220603834704,0.2588292404892092,0.39422311630931856,0.008113019303634285,0.4083860631989849
188,60,10410,180,1656,660,135000,-0.03441766564392686,-0.20661504723998686,0.026476319022204788,-0.06504573683384526,-0.06377058171144419
189,64,7018,528,1224,1086,153337,-0.020719035506940563,0.03880103174449833,-0.05491026726264826,0.004676030760262763,-0.03830606289461319
190,41,4923,682,1593,1593,286000,-0.0994861587946118,0.14740469888131075,0.014607441855663717,0.08765475416451808,0.14592251646936402
194,24,2522,380,1709,970,130000,-0.15770533687680358,-0.06557132368568502,0.03646124743215204,-0.014309239288837074,-0.07071406178365638
196,24,2280,440,1456,855,148500,-0.15770533687680358,-0.023258206619394477,-0.011202656109671624,-0.03313084321682398,-0.04502318551647127
197,79,9416,786,1726,1726,311872,0.030650827506758068,0.2207474351295477,0.03966396031836153,0.10942234827253772,0.1818508597550188
198,174,25419,795,3112,1360,235000,0.3559932932601827,0.22709440268949127,0.30077925798226507,0.04952054794520548,0.07509901973279967
199,92,5520,0,2229,755,104000,0.07517137545196355,-0.33355439843885853,0.13442658277503072,-0.049497455328116946,-0.10682015815915978
200,76,9591,856,1713,1713,274900,0.02037685490401834,0.2701127383735533,0.037214826934789565,0.10729468869806964,0.13050799070905297
201,80,8546,440,1121,1121,140000,0.03407548504100464,-0.023258206619394477,-0.07431493945556461,0.0104043449992153,-0.05682710163923199
202,75,10125,473,1279,1196,171500,0.016952197369771764,1.4007767065324471e-05,-0.04454854910138225,0.022679304082685023,-0.01308317718429518
203,50,7000,398,1310,617,112000,-0.06866424098639262,-0.052877388565797864,-0.03870830795594141,-0.07208338004170123,-0.09571059004362027
204,NULL,4438,420,848,848,149000,1,-0.03736257897482466,-0.1257467405105759,-0.034276506064614486,-0.04432883750925005
205,50,3500,240,1284,720,110000,-0.06866424098639262,-0.16430193017369632,-0.043606574723085344,-0.05522576956706948,-0.09848798207250516
206,99,11851,500,1442,1424,180500,0.09914397819168957,0.019054910446896074,-0.013840184368902974,0.059995179696432976,-0.0005849130543132329
210,75,8250,504,1092,1092,145000,0.016952197369771764,0.02187578491798211,-0.0797783908496867,0.00565802748694034,-0.0498836215670198
211,67,5604,0,864,864,98000,-0.010445062904200837,-0.33355439843885853,-0.1227324225000258,-0.031657848126807615,-0.11515233424581442
212,83,10420,460,1212,1212,186000,0.044349457643744365,-0.009153834263964294,-0.05717100577056085,0.025297962020491897,0.007052915025120179
213,72,8640,644,1852,900,252678,0.006678224767032039,0.1206063914059934,0.06340171465144367,-0.025765867766742147,0.0996483878761131
214,43,13568,576,990,990,156000,-0.09263684372611865,0.07265152539753077,-0.09899466816694366,-0.01103591686657848,-0.034607965408152974
217,65,8450,484,1436,1436,210000,-0.017294377972693988,0.007771412562551925,-0.014970553622859267,0.06195917314978813,0.0403816193717387
218,57,9906,210,1328,686,107000,-0.04469163824666659,-0.1854584887068416,-0.03531720019407253,-0.06079041768490909,-0.10265407011583247
220,43,3010,438,1248,1248,167240,-0.09263684372611865,-0.024668643854937496,-0.05038879024682309,0.03118994238055736,-0.01899902220581997
223,85,11475,434,1552,713,179900,0.051198772712237516,-0.027489518326023532,0.006883251953629053,-0.056371432414859986,-0.0014181306629786961
224,70,10500,576,864,864,97000,-0.0001710903014611113,0.07265152539753077,-0.1227324225000258,-0.031657848126807615,-0.11654103026025685
225,103,13472,968,2392,2392,386250,0.11284260832867588,0.3490972235639624,0.16513494750750998,0.21842398493374884,0.2851392919172185
226,21,1680,280,1302,630,112000,-0.16797930947954332,-0.13609318546283594,-0.040215466961216466,-0.06995572046723314,-0.09571059004362027
228,21,1869,280,987,483,106000,-0.16797930947954332,-0.13609318546283594,-0.09955985279392181,-0.0940146402708338,-0.10404276613027491
229,70,8521,336,912,912,125000,-0.0001710903014611113,-0.09660094286763143,-0.11368946846837547,-0.02380187431338699,-0.07765754185586857
230,43,3182,430,1555,1373,192500,-0.09263684372611865,-0.03031039279710957,0.0074484365806072,0.05164820751967356,0.01607943911899603
231,73,8760,312,1194,1194,148000,0.010102882301278615,-0.11352618969414766,-0.060562113532429726,0.022351971840459162,-0.04571753352369248
233,21,1680,288,987,483,94500,-0.16797930947954332,-0.13045143652066388,-0.09955985279392181,-0.0940146402708338,-0.12001277029636295
234,75,10650,308,894,894,128200,0.016952197369771764,-0.11634706416523369,-0.11708057623024434,-0.026747864493419725,-0.07321371460965277
235,NULL,7851,440,1960,860,216500,1,-0.023258206619394477,0.08374836122265694,-0.03231251261125933,0.049408143465614555
236,21,1680,264,987,483,89500,-0.16797930947954332,-0.1473766833471801,-0.09955985279392181,-0.0940146402708338,-0.12695625036857514
237,65,8773,494,1414,1414,185500,-0.017294377972693988,0.014823598740267016,-0.019115240887365673,0.05835851848530368,0.00635856701789896
239,93,12030,818,1694,1694,318000,0.07859603298621012,0.24331443089823598,0.03363532429726131,0.10418503239692398,0.19036078893152206
240,52,8741,220,1487,735,113000,-0.061814925917899465,-0.17840630252912648,-0.005362414964230781,-0.05277077775037554,-0.09432189402917783
241,75,9000,750,1566,1566,262500,0.016952197369771764,0.19535956488977335,0.009520780212860402,0.08323576889446899,0.11328816012996673
242,40,3880,0,866,686,110500,-0.10291081632885837,-0.33355439843885853,-0.12235563274870705,-0.06079041768490909,-0.09779363406528394
243,63,5000,352,1440,540,79000,-0.024143693041187138,-0.08531744498328729,-0.014216974120221737,-0.08468567136739681,-0.14153755852022074
244,75,10762,288,1217,626,120000,0.016952197369771764,-0.13045143652066388,-0.056229031392263935,-0.07061038495168487,-0.08460102192808076
246,80,10400,604,1872,1845,241500,0.03407548504100464,0.09239764669513302,0.06716961216463131,0.12889861668497635,0.08412554382667552
247,69,9142,440,1928,1020,137000,-0.0035957478357076865,-0.023258206619394477,0.0777197252015567,-0.006125933233190593,-0.06099318968255931
248,75,11310,451,1375,1367,140000,0.016952197369771764,-0.015500801823907878,-0.02646264103808157,0.050666210792995985,-0.05682710163923199
249,72,11317,500,1668,840,180000,0.006678224767032039,0.019054910446896074,0.028737057530117373,-0.03558583503351793,-0.001279261061534452
254,85,9350,309,1302,1302,158000,0.051198772712237516,-0.11564184554746218,-0.040215466961216466,0.040027912920655564,-0.0318305733792681
255,70,8400,294,1314,1314,145000,-0.0001710903014611113,-0.12622012481403483,-0.03795472845330388,0.041991906374010714,-0.0498836215670198
258,68,8814,660,1604,1604,220000,-0.007020405369954262,0.13188988929033754,0.01667978548791692,0.0894550814967603,0.05426857951616309
259,80,12435,564,1792,963,231500,0.03407548504100464,0.06418890198427266,0.05209802211188075,-0.01545490213662758,0.07023858368225114
260,70,12702,308,882,0,97000,-0.0001710903014611113,-0.11634706416523369,-0.11934131473815693,-0.1730653767683788,-0.11654103026025685
261,120,19296,884,1382,1362,176000,0.17106178641086767,0.2898588596711556,-0.0251438769084659,0.04984788018743134,-0.006834045119304207
264,50,5500,484,1316,926,130000,-0.06866424098639262,0.007771412562551925,-0.037577938701985114,-0.021510548617805977,-0.07071406178365638
265,30,5232,504,764,680,73000,-0.13715739167132412,0.02187578491798211,-0.141571910065964,-0.061772414411586665,-0.1498697346068754
269,71,6900,924,778,740,120500,0.003253567232785464,0.318067604382016,-0.13893438180673268,-0.051952447144810884,-0.08390667392085954
271,84,10728,1053,1939,1095,266000,0.04777411517799094,0.40904080607454063,0.07979206883380992,0.006149025850279129,0.11814859618051526
274,80,9600,338,1632,1240,139000,0.03407548504100464,-0.09519050563208842,0.021954842006379618,0.029880613411653923,-0.058215797653674434
275,76,8314,264,816,816,124500,0.02037685490401834,-0.1473766833471801,-0.13177537653167615,-0.03951382194022823,-0.07835188986308979
276,55,7264,672,1548,952,205000,-0.05154095331515974,0.14035251270359564,0.006129672450991525,-0.017255229468869808,0.03343813929952651
278,140,19138,400,864,864,141000,0.23955493709579917,-0.05146695133025485,-0.1227324225000258,-0.031657848126807615,-0.055438405624789557
279,107,14450,732,2121,2121,415298,0.12654123846566218,0.1826656297698862,0.11407993620381744,0.1740704661121449,0.32547813374474244
280,83,10005,505,2022,1160,192000,0.044349457643744365,0.022581003535753617,0.09542884351353863,0.016787323722619554,0.01538509111177481
281,82,11287,575,1982,807,228500,0.04092480010949779,0.07194630677975926,0.08789304848716334,-0.0409868170302446,0.06607249563892381
282,60,7200,572,1262,1262,185000,-0.03441766564392686,0.06983065092644473,-0.04775126198759175,0.033481268076138375,0.005664219010677741
283,34,5063,626,1314,1314,207500,-0.12345876153433782,0.10791245628610623,-0.03795472845330388,0.041991906374010714,0.036909879335632605
284,74,9612,898,1468,1468,244600,0.01352753983552519,0.2997319203199567,-0.00894191760175904,0.06719648902540187,0.08843050147144708
