"Id","LotFrontage","LotArea","GarageArea","GrLivArea","TotalBsmtSF","SalePrice","lotfrontage_stddev","garagearea_stddev","grlivarea_stddev","totalbsmtsf_stddev","saleprice_stddev"
96,NULL,9765,420,1470,680,185000,1,-0.2477967132369809,-0.08651835551684571,-0.8603256696732038,0.051342844970554385
98,73,10921,432,960,960,94750,0.12147711697317251,-0.19167076249410872,-1.057058866806047,-0.22208404280216426,-1.0846989050362632
99,85,10625,366,835,458,83000,0.6156143480816575,-0.5003634915799057,-1.29493644310242,-1.3663601024066707,-1.2326046176410288
102,77,9206,476,1732,741,178000,0.2861895273426675,0.014124390229755902,0.4120730444003518,-0.7212801723905844,-0.03677119658122093
103,64,7018,410,1535,0,118964,-0.24912580635819123,-0.29456833885604106,0.03717798415726818,-2.410341049217157,-0.7798998475884507
105,NULL,7758,240,1818,1040,169500,1,-1.0896859743800635,0.5757328168922563,-0.03972929226758156,-0.14376681846551953
106,75,9375,648,1992,1053,250000,0.20383332215792002,0.8185963508775903,0.9068584030968073,-0.01009664530571187,0.8695446593798967
107,60,10800,273,1047,641,100000,-0.4138382167276862,-0.935339609837165,-0.8914960737037715,-0.9492236105588128,-1.0186133738724317
108,50,6000,250,789,789,115000,-0.8256192426514237,-1.0429143487610033,-1.3824753911794851,-0.6118673220698349,-0.8297975705471988
109,85,8500,0,1517,793,115000,0.6156143480816575,-2.212204989237507,0.0029236131705904895,-0.6027495845431057,-0.8297975705471988
111,75,9525,325,1855,994,136900,0.20383332215792002,-0.6921271566180522,0.6461445794759827,-0.1445832738249666,-0.5541264976923589
113,77,9965,792,2696,1264,383970,0.2861895273426675,1.4921077597920565,2.2465849127979793,0.47086400922925004,2.5559215374786595
114,NULL,21000,450,2259,1809,217000,1,-0.10748183637980047,1.4149649060658598,1.7131557472460948,0.4541498920643844
116,34,3230,440,1458,729,176000,-1.4844688841294038,-0.1542534619988606,-0.1093546028412975,-0.7486333849707718,-0.06194663702458531
117,NULL,11616,288,1092,1092,139000,1,-0.8651821714085748,-0.8058601462370772,0.07880129557989721,-0.5276922852268263
118,74,8536,430,1125,1125,155000,0.16265521956554627,-0.20102508761792076,-0.7430604660948348,0.15402263017541257,-0.3262887616799113
119,90,12376,594,3222,1673,320000,0.8215048610435263,0.5660295725346656,3.2475737538531164,1.4031526713373041,1.75068507489765
120,65,8461,390,1456,728,163990,-0.20794770376581748,-0.38811159009416135,-0.11316064406203946,-0.7509128193524541,-0.21312515688698838
122,50,6060,264,1123,732,100000,-0.8256192426514237,-0.9774340728943192,-0.7468665073155768,-0.741795081825725,-1.0186133738724317
123,75,9464,288,1080,1080,136000,0.20383332215792002,-0.8651821714085748,-0.828696393561529,0.05144808299970979,-0.5654554458918728
124,55,7892,530,1199,1199,153900,-0.619728729689555,0.26669116857268066,-0.6022369409273821,0.3227007744199016,-0.34013525392376165
940,NULL,24090,349,2403,1032,244400,1,-0.5798752551323079,1.6889998739592813,-0.057964767321039834,0.7990534261384764
126,60,6780,0,754,520,84500,-0.4138382167276862,-2.212204989237507,-1.4490811125424694,-1.2250351707423692,-1.2137230373085055
129,69,7590,453,1348,660,155000,-0.04323529339632248,-0.09345034869408243,-0.3186868699821056,-0.9059143573068494,-0.3262887616799113
130,69,8973,750,1053,1008,150000,-0.04323529339632248,1.2956669321920038,-0.8800779500415455,-0.11267119248141465,-0.3892273627883222
131,88,14200,487,2157,924,226000,0.7391486558587788,0.06557317841072206,1.2208568038080196,-0.3041436805427265,0.5674393740595242
133,75,7388,624,1327,1063,150750,0.20383332215792002,0.706344449391846,-0.35865030279989624,0.01269769851111097,-0.37978657262206056
136,80,10400,530,1682,1304,174000,0.40972383511978877,0.26669116857268066,0.3169220138818027,0.5620413844965414,-0.08712207746794969
138,82,11070,766,1959,1907,171000,0.4920800403045363,1.3705015331825,0.844058722954565,1.9365403166509585,-0.12488523813299625
141,70,10500,0,864,864,115000,-0.0020571908039487318,-2.212204989237507,-1.2397488454016614,-0.4409097434436635,-0.8297975705471988
142,78,11645,660,1734,1734,260000,0.32736762993504126,0.8747223016204625,0.41587908562109377,1.5421981686199233,0.9954218615967185
143,71,8520,720,1385,910,166000,0.039120911788425014,1.1553520553348233,-0.24827510739837924,-0.33605576188627845,-0.1878238392414072
145,70,9100,504,1728,1728,125000,-0.0020571908039487318,0.1450849419631243,0.4044609619588679,1.5285215623298296,-0.703920368330377
146,24,2522,380,1709,970,130000,-1.8962499100531411,-0.43488321571322147,0.3683035703618192,-0.19928969898534143,-0.640981767221966
147,51,6120,180,875,715,105000,-0.78444114005905,-1.3703157280944243,-1.2188156186875805,-0.7805454663143239,-0.9556747727640207
149,63,7500,0,1080,1080,141000,-0.29030390895056496,-2.212204989237507,-0.828696393561529,0.05144808299970979,-0.5025168447834619
150,NULL,6240,240,1344,896,115000,1,-1.0896859743800635,-0.32629895242358953,-0.36796784322983045,-0.8297975705471988
151,120,10356,440,969,969,122000,2.0568479388147387,-0.1542534619988606,-1.0399316813127082,-0.2015691333670237,-0.7416835289954234
152,107,13891,866,1710,1710,372402,1.52153260511388,1.8382177893731015,0.37020659097219016,1.4874917434595487,2.41030678995424
154,NULL,13500,564,1252,1602,235000,1,0.42571469567748516,-0.50137684857772,1.241312830237862,0.6807288560546638
155,84,11340,312,1200,1200,125000,0.5744362454892837,-0.7529302699228304,-0.600333920317011,0.32498020880158385,-0.703920368330377
156,60,9600,0,1096,572,79000,-0.4138382167276862,-2.212204989237507,-0.7982480637955933,-1.1065045828948905,-1.2829554985277576
157,60,7200,625,1040,0,109500,-0.4138382167276862,0.711021611953752,-0.9048172179763684,-2.410341049217157,-0.8990300317664508
158,92,12003,680,1968,774,269500,0.9038610662282738,0.9682655528585828,0.8611859084479038,-0.6460588377950691,1.1150052037026994
159,100,12552,678,1947,991,254900,1.2332858869672636,0.9589112277347708,0.8212224756301132,-0.15142157697001346,0.9312244884661394
163,95,12182,532,1541,1541,220000,1.027395374005395,0.2760454936964927,0.048596107819494076,1.1022673329552426,0.491913052729431
164,55,5500,0,882,882,103200,-0.619728729689555,-2.212204989237507,-1.2054944744149838,-0.3998799245733824,-0.9783326691630486
165,40,5400,216,1616,1149,152000,-1.2374002685751613,-1.2019378758658077,0.1913226535973178,0.2087290553357874,-0.3640519223449578
166,62,10106,0,1355,644,127500,-0.3314820115429387,-2.212204989237507,-0.30536572570950876,-0.9423853074137659,-0.6724510677761715
990,65,8125,614,1576,770,197000,-0.20794770376581748,0.6595728237727859,0.11520182918247848,-0.6551765753217982,0.20239548763074064
168,86,10562,789,2161,1582,325624,0.6567924506740312,1.4780762721063383,1.2284688862495035,1.1957241426042162,1.8214784134243904
176,84,12615,576,2158,1202,243000,0.5744362454892837,0.48184064642035734,1.2227598244183906,0.32953907756494843,0.7814306178281213
178,NULL,13650,451,1920,1052,172500,1,-0.10280467381789446,0.7698409191500966,-0.012376079687394154,-0.10600365780047297
180,60,8520,480,968,968,100000,-0.4138382167276862,0.032833040477379956,-1.0418347019230791,-0.203848567748706,-1.0186133738724317
181,NULL,2117,440,1525,756,177000,1,-0.1542534619988606,0.018147778053558352,-0.6870886566653501,-0.04935891680290312
182,54,7588,216,1802,793,200100,-0.6609068322819287,-1.2019378758658077,0.5452844871263206,-0.6027495845431057,0.24141742031795543
183,60,9060,252,1340,0,120000,-0.4138382167276862,-1.0335600236371913,-0.3339110348650735,-2.410341049217157,-0.7668589694387878
184,63,11426,484,2082,1362,200000,-0.29030390895056496,0.051541690725004016,1.078130258030196,0.6942485786341138,0.2401586482957872
186,90,22950,840,3608,1107,475000,0.8215048610435263,1.7166115627635452,3.982139709456316,0.11299281130513146,3.701781709258389
188,60,10410,180,1656,660,135000,-0.4138382167276862,-1.3703157280944243,0.2674434780121571,-0.9059143573068494,-0.578043166113555
189,64,7018,528,1224,1086,153337,-0.24912580635819123,0.25733684344886865,-0.5546614256681075,0.0651246892898035,-0.34722214040856875
190,41,4923,682,1593,1593,286000,-1.1962221659827874,0.9776198779823948,0.1475531795587852,1.2207979208027213,1.3227025873604554
194,24,2522,380,1709,970,130000,-1.8962499100531411,-0.43488321571322147,0.3683035703618192,-0.19928969898534143,-0.640981767221966
196,24,2280,440,1456,855,148500,-1.8962499100531411,-0.1542534619988606,-0.11316064406203946,-0.4614246528788041,-0.4081089431208455
197,79,9416,786,1726,1726,311872,0.368545732527415,1.4640447844206204,0.4006549207381259,1.5239626935664652,1.648372084935817
198,174,25419,795,3112,1360,235000,4.280465478802921,1.5061392474777744,3.038241486712308,0.6896897098707493,0.6807288560546638
199,92,5520,0,2229,755,104000,0.9038610662282738,-2.212204989237507,1.3578742877547303,-0.6893680910470324,-0.9682624929857029
200,76,9591,856,1713,1713,274900,0.24501142475029375,1.7914461637540413,0.37591565280330314,1.4943300466045955,1.182978892899783
201,80,8546,440,1121,1121,140000,0.40972383511978877,-0.1542534619988606,-0.7506725485363187,0.14490489264868342,-0.5151045650051441
202,75,10125,473,1279,1196,171500,0.20383332215792002,9.290254403785902e-05,-0.44999529209770345,0.31586247127485473,-0.11859137802215516
203,50,7000,398,1310,617,112000,-0.8256192426514237,-0.3506942895989132,-0.39100165317620295,-1.0039300357191876,-0.8675607312122454
204,NULL,4438,420,848,848,149000,1,-0.2477967132369809,-1.2701971751675971,-0.47738069355058005,-0.4018150830100044
205,50,3500,240,1284,720,110000,-0.8256192426514237,-1.0896859743800635,-0.4404801890458485,-0.7691482944059124,-0.8927361716556097
206,99,11851,500,1442,1424,180500,1.19210778437489,0.12637629171550024,-0.13980293260723323,0.8355735102984154,-0.005301896027015463
210,75,8250,504,1092,1092,145000,0.20383332215792002,0.1450849419631243,-0.8058601462370772,0.07880129557989721,-0.45216596389673314
211,67,5604,0,864,864,98000,-0.12559149858106997,-2.212204989237507,-1.2397488454016614,-0.4409097434436635,-1.043788814315796
212,83,10420,460,1212,1212,186000,0.53325814289691,-0.060710210760740325,-0.5774976729925593,0.35233342138177126,0.06393056519223657
213,72,8640,644,1852,900,252678,0.08029901438079877,0.7998877006299663,0.6404355176448697,-0.3588501057031013,0.9032545741335616
214,43,13568,576,990,990,156000,-1.11386596079804,0.48184064642035734,-0.9999682484949175,-0.15370101135169575,-0.3137010414582291
217,65,8450,484,1436,1436,210000,-0.20794770376581748,0.051541690725004016,-0.15122105626945911,0.8629267228786028,0.3660358505126091
218,57,9906,210,1328,686,107000,-0.5373725245048074,-1.230000851237244,-0.3567472821895253,-0.8466490633831101,-0.9304993323206563
220,43,3010,438,1248,1248,167240,-1.11386596079804,-0.16360778712267263,-0.508988931019204,0.4343930591223335,-0.17221506616652127
223,85,11475,434,1552,713,179900,0.6156143480816575,-0.1823164373702967,0.06952933453357489,-0.7851043350776884,-0.012854528160024777
224,70,10500,576,864,864,97000,-0.0020571908039487318,0.48184064642035734,-1.2397488454016614,-0.4409097434436635,-1.0563765345374783
225,103,13472,968,2392,2392,386250,1.356820194744385,2.3152883706875147,1.6680666472452006,3.042065991766866,2.584621539584095
226,21,1680,280,1302,630,112000,-2.0197842178302623,-0.902599471903823,-0.40622581805917085,-0.974297388757318,-0.8675607312122454
228,21,1869,280,987,483,106000,-2.0197842178302623,-0.902599471903823,-1.0056773103260306,-1.3093742428646138,-0.9430870525423385
229,70,8521,336,912,912,125000,-0.0020571908039487318,-0.6406783684370861,-1.148403856103854,-0.3314968931229139,-0.703920368330377
230,43,3182,430,1555,1373,192500,-1.11386596079804,-0.20102508761792076,0.07523839636468783,0.7193223568326189,0.1457507466331708
231,73,8760,312,1194,1194,148000,0.12147711697317251,-0.7529302699228304,-0.611752043979237,0.31130360251149014,-0.4144028032316866
233,21,1680,288,987,483,94500,-2.0197842178302623,-0.8651821714085748,-1.0056773103260306,-1.3093742428646138,-1.0878458350916838
234,75,10650,308,894,894,128200,0.20383332215792002,-0.7716389201704545,-1.182658227090532,-0.372526711993195,-0.6636396636209939
235,NULL,7851,440,1960,860,216500,1,-0.1542534619988606,0.8459617435649359,-0.45002748097039263,0.44785603195354334
236,21,1680,264,987,483,89500,-2.0197842178302623,-0.9774340728943192,-1.0056773103260306,-1.3093742428646138,-1.1507844362000945
237,65,8773,494,1414,1414,185500,-0.20794770376581748,0.09831331634406416,-0.19308750969762076,0.8127791664815927,0.05763670508139548
239,93,12030,818,1694,1694,318000,0.9450391688206475,1.6137139864016128,0.33975826120625446,1.451020793352632,1.7255096344542853
240,52,8741,220,1487,735,113000,-0.7432630374666762,-1.1832292256181838,-0.054167005140538994,-0.7349567786806781,-0.8549730109905632
241,75,9000,750,1566,1566,262500,0.20383332215792002,1.2956669321920038,0.09617162307876866,1.1592531924972997,1.026891162150924
242,40,3880,0,866,686,110500,-1.2374002685751613,-2.212204989237507,-1.2359428041809195,-0.8466490633831101,-0.8864423115447686
243,63,5000,352,1440,540,79000,-0.29030390895056496,-0.5658437674465898,-0.1436089738279752,-1.1794464831087235,-1.2829554985277576
244,75,10762,288,1217,626,120000,0.20383332215792002,-0.8651821714085748,-0.5679825699407044,-0.983415126284047,-0.7668589694387878
246,80,10400,604,1872,1845,241500,0.40972383511978877,0.6128011981537257,0.6784959298522895,1.795215384986657,0.762549037495598
247,69,9142,440,1928,1020,137000,-0.04323529339632248,-0.1542534619988606,0.7850650840330645,-0.08531797990122723,-0.5528677256701907
248,75,11310,451,1375,1367,140000,0.20383332215792002,-0.10280467381789446,-0.2673053135020891,0.7056457505425252,-0.5151045650051441
249,72,11317,500,1668,840,180000,0.08029901438079877,0.12637629171550024,0.2902797253366089,-0.49561616860403834,-0.011595756137856558
254,85,9350,309,1302,1302,158000,0.6156143480816575,-0.7669617576085485,-0.40622581805917085,0.5574825157331769,-0.2885256010148647
255,70,8400,294,1314,1314,145000,-0.0020571908039487318,-0.8371191960371387,-0.383389570734719,0.5848357283133642,-0.45216596389673314
258,68,8814,660,1604,1604,220000,-0.08441339598869622,0.8747223016204625,0.168486406272866,1.2458716990012264,0.491913052729431
259,80,12435,564,1792,963,231500,0.40972383511978877,0.42571469567748516,0.5262542810226107,-0.2152457396571174,0.6366718352787761
260,70,12702,308,882,0,97000,-0.0020571908039487318,-0.7716389201704545,-1.2054944744149838,-2.410341049217157,-1.0563765345374783
261,120,19296,884,1382,1362,176000,2.0568479388147387,1.9224067154874096,-0.2539841692294922,0.6942485786341138,-0.06194663702458531
264,50,5500,484,1316,926,130000,-0.8256192426514237,0.051541690725004016,-0.37958352951397706,-0.2995848117793619,-0.640981767221966
265,30,5232,504,764,680,73000,-1.6491812944988986,0.1450849419631243,-1.4300509064387597,-0.8603256696732038,-1.3584818198578508
269,71,6900,924,778,740,120500,0.039120911788425014,2.1094932179636503,-1.4034086178935659,-0.7235596067722667,-0.7605651093279467
271,84,10728,1053,1939,1095,266000,0.5744362454892837,2.712847188449526,0.8059983107471452,0.08563959872494405,1.0709481829268117
274,80,9600,338,1632,1240,139000,0.40972383511978877,-0.6313240433132741,0.22177098336325352,0.4161575840688752,-0.5276922852268263
275,76,8314,264,816,816,124500,0.24501142475029375,-0.9774340728943192,-1.3310938346994685,-0.5503225937644132,-0.7102142284412181
276,55,7264,672,1548,952,205000,-0.619728729689555,0.9308482523633347,0.06191725209209096,-0.24031951785562253,0.30309724940419813
278,140,19138,400,864,864,141000,2.880409990662214,-0.3413399644751012,-1.2397488454016614,-0.4409097434436635,-0.5025168447834619
279,107,14450,732,2121,2121,415298,1.52153260511388,1.2114780060776955,1.1523480618346642,2.4243392743309675,2.950269636583519
280,83,10005,505,2022,1160,192000,0.53325814289691,0.1497621045250303,0.9639490214079368,0.23380283353429251,0.1394568865223297
281,82,11287,575,1982,807,228500,0.4920800403045363,0.4771634838584513,0.8878281969930976,-0.5708375031995537,0.5989086746137295
282,60,7200,572,1262,1262,185000,-0.4138382167276862,0.46313199617273326,-0.48234664247401016,0.46630514046588545,0.051342844970554385
283,34,5063,626,1314,1314,207500,-1.4844688841294038,0.715698774515658,-0.383389570734719,0.5848357283133642,0.3345665499584036
284,74,9612,898,1468,1468,244600,0.16265521956554627,1.987886991354094,-0.09032439673758767,0.9358686230924359,0.8015709701828128
285,50,8012,529,1575,1575,179200,-0.8256192426514237,0.2620140060107747,0.1132988085721075,1.1797681019324402,-0.021665932315202308
290,60,8730,384,1396,698,153575,-0.4138382167276862,-0.4161745654655974,-0.22734188068429845,-0.8192958508029227,-0.3442262629958084
291,120,15611,685,1919,1079,233230,2.0568479388147387,0.9916513656681128,0.7679378985397256,0.04916864861802751,0.6584485912622863
292,55,5687,0,1716,780,135900,-0.619728729689555,-2.212204989237507,0.3816247146344161,-0.6323822315049754,-0.5667142179140411
293,60,11409,281,1716,768,131000,-0.4138382167276862,-0.8979223093419169,0.3816247146344161,-0.6597354440851627,-0.6283940470002838
295,80,9600,418,1644,1416,167000,0.40972383511978877,-0.25715103836079295,0.24460723068770532,0.8173380352449572,-0.175236119019725
297,75,13710,282,1558,910,152000,0.20383332215792002,-0.8932451467800109,0.08094745819580079,-0.33605576188627845,-0.3640519223449578
